"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"03011605";"03011600";"2";"Sagene Rode 5";;""
"03011606";"03011600";"2";"Sagene Rode 6";;""
"03011607";"03011600";"2";"Sagene Rode 7";;""
"03011700";"";"1";"Bjølsen";;""
"03011701";"03011700";"2";"Bjølsen Rode 1";;""
"03011702";"03011700";"2";"Bjølsen Rode 2";;""
"03011703";"03011700";"2";"Bjølsen Rode 3";;""
"03011704";"03011700";"2";"Bjølsen Rode 4";;""
"03011705";"03011700";"2";"Bjølsen Rode 5";;""
"03011706";"03011700";"2";"Bjølsen Rode 6";;""
"03011707";"03011700";"2";"Bjølsen Rode 7";;""
"03011708";"03011700";"2";"Bjølsen Rode 8";;""
"03011709";"03011700";"2";"Bjølsen Rode 9";;""
"03011800";"";"1";"Sandaker";;""
"03011801";"03011800";"2";"Sandaker Rode 1";;""
"03011803";"03011800";"2";"Sandaker Rode 3";;""
"03011804";"03011800";"2";"Sandaker Rode 4";;""
"03011900";"";"1";"Åsen";;""
"03011901";"03011900";"2";"Åsen Rode 1";;""
"03011902";"03011900";"2";"Åsen Rode 2";;""
"03011903";"03011900";"2";"Åsen Rode 3";;""
"03011904";"03011900";"2";"Åsen Rode 4";;""
"03011906";"03011900";"2";"Åsen Rode 6";;""
"03011907";"03011900";"2";"Åsen Rode 7";;""
"03011908";"03011900";"2";"Åsen Rode 8";;""
"03011909";"03011900";"2";"Åsen Rode 9";;""
"03011910";"03011900";"2";"Åsen Rode 10";;""
"03012000";"";"1";"Torshov";;""
"03012001";"03012000";"2";"Torshov Rode 1";;""
"03012002";"03012000";"2";"Torshov Rode 2";;""
"03012003";"03012000";"2";"Torshov Rode 3";;""
"03012004";"03012000";"2";"Torshov Rode 4";;""
"03012005";"03012000";"2";"Torshov Rode 5";;""
"03012006";"03012000";"2";"Torshov Rode 6";;""
"03012007";"03012000";"2";"Torshov Rode 7";;""
"03012008";"03012000";"2";"Torshov Rode 8";;""
"03012009";"03012000";"2";"Torshov Rode 9";;""
"03012010";"03012000";"2";"Torshov Rode 10";;""
"03012011";"03012000";"2";"Torshov Rode 11";;""
"03012012";"03012000";"2";"Torshov Rode 12";;""
"03012100";"";"1";"Sinsen";;""
"03012101";"03012100";"2";"Sinsen Rode 1";;""
"03012102";"03012100";"2";"Sinsen Rode 2";;""
"03012103";"03012100";"2";"Sinsen Rode 3";;""
"03012104";"03012100";"2";"Sinsen Rode 4";;""
"03012105";"03012100";"2";"Sinsen Rode 5";;""
"03012106";"03012100";"2";"Sinsen Rode 6";;""
"03012107";"03012100";"2";"Sinsen Rode 7";;""
"03012108";"03012100";"2";"Sinsen Rode 8";;""
"03012109";"03012100";"2";"Sinsen Rode 9";;""
"03012200";"";"1";"Rodeløkka";;""
"03012201";"03012200";"2";"Rodeløkka Rode 1";;""
"03012202";"03012200";"2";"Rodeløkka Rode 2";;""
"03012203";"03012200";"2";"Rodeløkka Rode 3";;""
"03012204";"03012200";"2";"Rodeløkka Rode 4";;""
"03012205";"03012200";"2";"Rodeløkka Rode 5";;""
"03012206";"03012200";"2";"Rodeløkka Rode 6";;""
"03012207";"03012200";"2";"Rodeløkka Rode 7";;""
"03012208";"03012200";"2";"Rodeløkka Rode 8";;""
"03012209";"03012200";"2";"Rodeløkka Rode 9";;""
"03012300";"";"1";"Grünerløkka";;""
"03012301";"03012300";"2";"Grünerløkka Rode 1";;""
"03012302";"03012300";"2";"Grünerløkka Rode 2";;""
"03012303";"03012300";"2";"Grünerløkka Rode 3";;""
"03012304";"03012300";"2";"Grünerløkka Rode 4";;""
"03012305";"03012300";"2";"Grünerløkka Rode 5";;""
"03012306";"03012300";"2";"Grünerløkka Rode 6";;""
"03012307";"03012300";"2";"Grünerløkka Rode 7";;""
"03012308";"03012300";"2";"Grünerløkka Rode 8";;""
"03012309";"03012300";"2";"Grünerløkka Rode 9";;""
"03012310";"03012300";"2";"Grünerløkka Rode 10";;""
"03012311";"03012300";"2";"Grünerløkka Rode 11";;""
"03012312";"03012300";"2";"Grünerløkka Rode 12";;""
"03012313";"03012300";"2";"Grünerløkka Rode 13";;""
"03012400";"";"1";"Tøyen";;""
"03012401";"03012400";"2";"Tøyen Rode 1";;""
"03012402";"03012400";"2";"Tøyen Rode 2";;""
"03012403";"03012400";"2";"Tøyen Rode 3";;""
"03012404";"03012400";"2";"Tøyen Rode 4";;""
"03012405";"03012400";"2";"Tøyen Rode 5";;""
"03012406";"03012400";"2";"Tøyen Rode 6";;""
"03012407";"03012400";"2";"Tøyen Rode 7";;""
"03012408";"03012400";"2";"Tøyen Rode 8";;""
"03012409";"03012400";"2";"Tøyen Rode 9";;""
"03012410";"03012400";"2";"Tøyen Rode 10";;""
"03012500";"";"1";"Grønland";;""
"03012502";"03012500";"2";"Grønland Rode 2";;""
"03012503";"03012500";"2";"Grønland Rode 3";;""
"03012504";"03012500";"2";"Grønland Rode 4";;""
"03012505";"03012500";"2";"Grønland Rode 5";;""
"03012506";"03012500";"2";"Grønland Rode 6";;""
"03012507";"03012500";"2";"Grønland Rode 7";;""
"03012508";"03012500";"2";"Grønland Rode 8";;""
"03012509";"03012500";"2";"Grønland Rode 9";;""
"03012600";"";"1";"Kampen";;""
"03012601";"03012600";"2";"Kampen Rode 1";;""
"03012602";"03012600";"2";"Kampen Rode 2";;""
"03012603";"03012600";"2";"Kampen Rode 3";;""
"03012604";"03012600";"2";"Kampen Rode 4";;""
"03012605";"03012600";"2";"Kampen Rode 5";;""
"03012606";"03012600";"2";"Kampen Rode 6";;""
"03012607";"03012600";"2";"Kampen Rode 7";;""
"03012608";"03012600";"2";"Kampen Rode 8";;""
"03012609";"03012600";"2";"Kampen Rode 9";;""
"03012610";"03012600";"2";"Kampen Rode 10";;""
"03012700";"";"1";"Vålerenga";;""
"03012701";"03012700";"2";"Vålerenga Rode 1";;""
"03012702";"03012700";"2";"Vålerenga Rode 2";;""
"03012703";"03012700";"2";"Vålerenga Rode 3";;""
"03012704";"03012700";"2";"Vålerenga Rode 4";;""
"03012705";"03012700";"2";"Vålerenga Rode 5";;""
